Image,Path,Reference,isCalibrated,sppName,sppID,REGION Area cm2,SPECIES Area cm2,TOTAL Area cm2,REGION Cov %,SPECIES Cov %,TOTAL Cov %,Region Area pix,Species Area pix,Total Area pix,CentroidX,CentroidY,Eccentricity,Orientation,Perimeter pix,Perimeter cm,EquivDiameter pix,EquivDiameter cm,perimRoughness,PerimOverArea,BoundingBox Area Pix,BoundingBox Area cm2,MajorAxisLength pix,MajorAxisLength cm,MinorAxisLength pix,MinorAxisLength cm,ref Area pix,ref Area cm2,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,hasPockets,user notes
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,16.3181,35.0982,978.642,0.535092,1.15092,32.091,58810,126493,3.53E+06,1169.65,3257.79,0.903435,10.354,1953.06,32.533,273.641,4.558,45.7966,0.0332096,169944,47.155,536.615,8.939,230.06,3.832,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,1.14096,35.0982,978.642,0.0374137,1.15092,32.091,4112,126493,3.53E+06,992.932,3370.93,0.857074,-13.1391,283.681,4.725,72.3572,1.205,27.0008,0.0689886,5720,1.587,102.324,1.704,52.717,0.878,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,6.75171,35.0982,978.642,0.221397,1.15092,32.091,24333,126493,3.53E+06,3062.79,2159.53,0.839076,-53.1186,663.328,11.049,176.016,2.932,21.8361,0.0272604,38553,10.697,240.044,3.999,130.587,2.175,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,3.42205,35.0982,978.642,0.112214,1.15092,32.091,12333,126493,3.53E+06,2777.21,2324.48,0.504272,33.6523,475.404,7.919,125.311,2.087,13.6218,0.0385473,19685,5.462,137.625,2.292,118.846,1.98,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,92.6127,265.888,978.642,3.03689,8.71884,32.091,333774,958256,3.53E+06,1781.87,2425.8,0.496753,-16.9627,5310.78,88.464,651.9,10.859,30.6293,0.0159113,668040,185.362,791.001,13.176,686.503,11.435,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,49.5278,265.888,978.642,1.62408,8.71884,32.091,178497,958256,3.53E+06,2025.92,1677.86,0.916447,-56.2759,3622.09,60.335,476.728,7.941,33.6357,0.0202921,533650,148.073,852.376,14.198,341.083,5.682,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,14.3805,265.888,978.642,0.471556,8.71884,32.091,51827,958256,3.53E+06,2393.45,1359.31,0.930777,-35.0048,1497.35,24.942,256.882,4.279,36.1048,0.0288913,126425,35.079,463.038,7.713,169.281,2.82,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,2.67982,265.888,978.642,0.0878748,8.71884,32.091,9658,958256,3.53E+06,1356.99,3084.21,0.871399,-66.4718,664.458,11.068,110.892,1.847,37.1993,0.0687987,22568,6.262,187.964,3.131,92.2104,1.536,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,11.0273,265.888,978.642,0.361599,8.71884,32.091,39742,958256,3.53E+06,1219.92,2708.62,0.946767,20.9436,1474.44,24.56,224.947,3.747,38.2878,0.0371002,95970,26.629,437.121,7.281,140.718,2.344,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,3.08493,265.888,978.642,0.101159,8.71884,32.091,11118,958256,3.53E+06,1455.05,1357.81,0.642653,-60.2827,793.955,13.225,118.978,1.982,39.8409,0.0714117,31098,8.629,185.209,3.085,141.899,2.364,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,9.78086,265.888,978.642,0.320727,8.71884,32.091,35250,958256,3.53E+06,1554.1,1042.71,0.900563,-19.7399,2362.73,39.357,211.853,3.529,38.808,0.0670277,138027,38.299,487.195,8.115,211.796,3.528,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,2.08547,265.888,978.642,0.0683855,8.71884,32.091,7516,958256,3.53E+06,1628.96,825.625,0.778289,-68.1069,929.595,15.485,97.8247,1.63,38.9355,0.123682,34185,9.485,248.536,4.14,156.057,2.6,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,7.27696,265.888,978.642,0.238621,8.71884,32.091,26226,958256,3.53E+06,2194.11,878.418,0.929811,43.7215,804.968,13.409,182.735,3.044,35.7952,0.0306935,56635,15.715,324.412,5.404,119.395,1.989,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,5.53389,265.888,978.642,0.181463,8.71884,32.091,19944,958256,3.53E+06,2550.01,2042,0.80599,57.517,878.666,14.636,159.353,2.654,33.3076,0.0440567,44178,12.258,245.721,4.093,145.45,2.423,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,25.0681,265.888,978.642,0.822018,8.71884,32.091,90345,958256,3.53E+06,2850.44,3349.12,0.733439,-26.8059,1312.25,21.859,339.162,5.65,16.9978,0.0145249,144837,40.188,424.491,7.071,288.55,4.807,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,11.262,265.888,978.642,0.369296,8.71884,32.091,40588,958256,3.53E+06,1846.41,1029.08,0.552846,62.2701,1256.17,20.925,227.328,3.787,26.0901,0.0309493,81209,22.533,286.877,4.779,239.05,3.982,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,1.39429,265.888,978.642,0.0457207,8.71884,32.091,5025,958256,3.53E+06,1851.74,836.345,0.823446,64.213,415.848,6.927,79.9877,1.332,40.3294,0.0827558,12125,3.364,133.525,2.224,75.7616,1.262,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,15.4832,265.888,978.642,0.507714,8.71884,32.091,55801,958256,3.53E+06,2214.3,2918.76,0.917575,-7.99916,1691.42,28.175,266.548,4.44,49.6841,0.0303116,132480,36.759,535.106,8.914,212.738,3.544,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,9.4343,265.888,978.642,0.309363,8.71884,32.091,34001,958256,3.53E+06,2585.89,2895.89,0.767741,-52.8574,1298.61,21.632,208.066,3.466,29.2612,0.0381934,71224,19.763,295.411,4.921,189.287,3.153,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,5.25642,265.888,978.642,0.172365,8.71884,32.091,18944,958256,3.53E+06,2446.62,2546.19,0.930819,-61.816,800.808,13.339,155.307,2.587,40.678,0.0422724,48852,13.555,295.056,4.915,107.837,1.796,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Fleshy algae),242,5.30497,5.30497,978.642,0.173957,0.173957,32.091,19119,19119,3.53E+06,1506.67,1580.49,0.913079,62.4984,723.536,12.052,156.023,2.599,36.4903,0.0378438,46686,12.954,269.982,4.497,110.094,1.834,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Sand,274,55.4601,422.636,978.642,1.81861,13.8588,32.091,199877,1.52E+06,3.53E+06,2411.61,3266.1,0.671285,-38.9857,2346.43,39.086,504.471,8.403,20.7667,0.0117394,320235,88.856,633.784,10.557,469.76,7.825,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Sand,274,258.387,422.636,978.642,8.47286,13.8588,32.091,931222,1.52E+06,3.53E+06,2825.31,696.89,0.793375,-56.5991,7607.18,126.716,1088.88,18.138,49.0765,0.00816902,2.07E+06,575.401,1723.67,28.712,1049.25,17.478,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Sand,274,84.768,422.636,978.642,2.77966,13.8588,32.091,305502,1.52E+06,3.53E+06,726.895,2137.11,0.77374,6.76751,3299.88,54.968,623.68,10.389,32.6519,0.0108015,639174,177.352,878.133,14.627,556.3,9.267,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C04_04_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Sand,274,24.021,422.636,978.642,0.787679,13.8588,32.091,86571,1.52E+06,3.53E+06,269.908,2197.43,0.65405,-77.5026,1371.96,22.853,332.002,5.53,18.5217,0.0158478,135651,37.639,405.518,6.755,306.755,5.11,1.10E+07,3049.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Colpophyllia natans,43,2.76956,2.76956,547.847,0.0581501,0.0581501,11.5027,4570,4570,903991,1580.1,989.43,0.523514,86.3879,277.581,6.833,76.2804,1.878,10.7939,0.0607398,5964,3.614,83.9575,2.067,71.5332,1.761,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Orbicella sp.,61,2.75684,2.75684,547.847,0.0578829,0.0578829,11.5027,4549,4549,903991,1690.72,1795.19,0.694148,80.6638,271.581,6.686,76.105,1.874,12.8664,0.0597012,6072,3.68,90.1304,2.219,64.8788,1.597,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites branneri,63,29.8555,50.1242,547.847,0.62685,1.05241,11.5027,49264,82709,903991,1476.15,2295.54,0.662588,84.084,1886.36,46.438,250.449,6.165,36.0179,0.0382909,130340,78.99,382.386,9.413,286.401,7.051,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites branneri,63,10.9413,50.1242,547.847,0.229725,1.05241,11.5027,18054,82709,903991,1379.57,1963.66,0.916006,79.6872,614.191,15.12,151.615,3.732,30.724,0.0340197,24970,15.133,245.198,6.036,98.3644,2.422,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites branneri,63,1.14782,50.1242,547.847,0.0240998,1.05241,11.5027,1894,82709,903991,1029.68,1815.52,0.856843,35.8861,176.51,4.345,49.1072,1.209,22.5859,0.0931941,2950,1.788,68.7261,1.692,35.4336,0.872,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites branneri,63,0.507854,50.1242,547.847,0.010663,1.05241,11.5027,838,82709,903991,1181.52,1690.71,0.937836,18.4947,137.154,3.376,32.6646,0.804,33.6283,0.163669,1537,0.931,57.8766,1.425,20.0877,0.495,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites branneri,63,5.06218,50.1242,547.847,0.106286,1.05241,11.5027,8353,82709,903991,1262.8,1546.97,0.919128,-84.9992,781.47,19.238,103.128,2.539,43.1212,0.0935556,26520,16.072,289.055,7.116,113.876,2.803,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites branneri,63,0.530883,50.1242,547.847,0.0111465,1.05241,11.5027,876,82709,903991,1158.6,1461.72,0.798699,16.174,120.326,2.962,33.397,0.822,18.4088,0.137358,1290,0.782,43.6321,1.074,26.2548,0.646,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites branneri,63,2.07869,50.1242,547.847,0.0436444,1.05241,11.5027,3430,82709,903991,1145.45,1396.05,0.707642,1.31879,233.137,5.739,66.0849,1.627,15.5398,0.06797,4872,2.953,79.9535,1.968,56.4928,1.391,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Pseudodiploria strigosa,65,9.76558,9.76558,547.847,0.205039,0.205039,11.5027,16114,16114,903991,718.552,2186.22,0.524086,6.34897,503.019,12.383,143.238,3.526,7.2713,0.0312163,21060,12.763,155.82,3.836,132.707,3.267,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites astreoides,95,38.483,59.8171,547.847,0.807993,1.25593,11.5027,63500,98703,903991,2708.94,2344.54,0.356946,12.0023,1513.48,37.259,284.343,7,22.1945,0.0238344,119652,72.513,328.457,8.086,306.82,7.553,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Porites astreoides,95,21.3341,59.8171,547.847,0.447934,1.25593,11.5027,35203,98703,903991,2642.71,744.298,0.82217,43.4756,1014.16,24.966,211.712,5.212,28.8051,0.028809,81300,49.27,304.862,7.505,173.54,4.272,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge massive),159,11.7928,12.4442,547.847,0.247602,0.261281,11.5027,19459,20534,903991,720.481,1497.87,0.701215,29.5129,578.884,14.251,157.404,3.875,15.6667,0.0297489,31266,18.948,191.932,4.725,136.838,3.369,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge massive),159,0.651483,12.4442,547.847,0.0136786,0.261281,11.5027,1075,20534,903991,2560.63,1123.66,0.653907,2.54603,134.669,3.315,36.9964,0.911,14.0618,0.125274,1530,0.927,43.357,1.067,32.8029,0.808,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge encrusting),185,10.4595,18.8112,547.847,0.219609,0.394962,11.5027,17259,31040,903991,2625.13,1370.06,0.797068,-81.6666,704.198,17.336,148.239,3.649,25.6066,0.0408018,31017,18.797,205.462,5.058,124.076,3.054,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge encrusting),185,2.67502,18.8112,547.847,0.0561651,0.394962,11.5027,4414,31040,903991,952.196,738.295,0.966956,-53.6664,412.09,10.145,74.9672,1.846,51.2958,0.0933599,15142,9.177,181.982,4.48,46.3952,1.142,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge encrusting),185,3.88345,18.8112,547.847,0.0815373,0.394962,11.5027,6408,31040,903991,2292.37,1774.33,0.985094,52.3323,497.955,12.259,90.3267,2.224,47.3798,0.0777084,24360,14.763,226.621,5.579,38.9824,0.96,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge encrusting),185,1.00662,18.8112,547.847,0.0211351,0.394962,11.5027,1661,31040,903991,1029.06,1133.24,0.855749,-74.4027,169.296,4.168,45.9875,1.132,22.9672,0.101924,2440,1.479,64.8828,1.597,33.5698,0.826,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge encrusting),185,0.786628,18.8112,547.847,0.0165161,0.394962,11.5027,1298,31040,903991,1243.76,651.847,0.791217,44.6516,156.326,3.848,40.653,1.001,22.5564,0.120436,2200,1.333,53.8667,1.326,32.9414,0.811,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Sponge erect),211,18.5961,18.5961,547.847,0.390445,0.390445,11.5027,30685,30685,903991,2377.92,2621.13,0.687048,35.4448,754.624,18.577,197.66,4.866,17.4978,0.0245926,45365,27.493,238.207,5.864,173.084,4.261,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,11.2825,17.3307,547.847,0.236888,0.363877,11.5027,18617,28597,903991,901.087,1922.79,0.675346,49.4908,971.595,23.918,153.961,3.79,36.193,0.0521886,33088,20.052,202.917,4.995,149.652,3.684,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Crustose coraline,215,6.04819,17.3307,547.847,0.126989,0.363877,11.5027,9980,28597,903991,1924.68,2140.4,0.830015,69.1688,453.019,11.152,112.725,2.775,27.0528,0.0453927,16536,10.021,160.43,3.949,89.4786,2.203,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,15.7223,220.704,547.847,0.330107,4.63394,11.5027,25943,364180,903991,632.248,705.672,0.931857,44.5232,1450.4,35.706,181.746,4.474,47.9227,0.0559073,128778,78.043,426.867,10.508,154.878,3.813,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,98.754,220.704,547.847,2.07345,4.63394,11.5027,162952,364180,903991,1885.87,2495.45,0.927022,-51.6439,4661.49,114.755,455.496,11.213,51.8367,0.0286065,872404,528.704,1202.21,29.596,450.837,11.099,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,60.9298,220.704,547.847,1.27929,4.63394,11.5027,100539,364180,903991,2287.62,3263.22,0.916524,-32.3037,2336.64,57.523,357.785,8.808,44.1243,0.0232411,276940,167.834,719.987,17.724,287.979,7.089,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Dictyota sp.,225,45.2984,220.704,547.847,0.951091,4.63394,11.5027,74746,364180,903991,1416.33,2629.72,0.952629,-57.5589,2614.1,64.353,308.496,7.594,48.373,0.0349731,488754,296.2,1028.76,25.326,312.884,7.702,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Fleshy algae),242,27.5102,42.3458,547.847,0.577607,0.889098,11.5027,45394,69874,903991,2661.83,1066.19,0.808114,-67.3207,1664.86,40.985,240.411,5.918,33.2447,0.0366759,132995,80.599,427.266,10.518,251.671,6.196,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Fleshy algae),242,9.28682,42.3458,547.847,0.194987,0.889098,11.5027,15324,69874,903991,3068.34,456.861,0.68217,89.4947,732.115,18.023,139.682,3.439,31.8771,0.0477757,26040,15.781,176.745,4.351,129.235,3.181,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Other (Fleshy algae),242,5.54882,42.3458,547.847,0.116504,0.889098,11.5027,9156,69874,903991,2715.41,456.386,0.914147,69.5958,620.156,15.267,107.971,2.658,45.6789,0.0677322,25520,15.466,223.285,5.497,90.516,2.228,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Biotic (unknown),262,9.65226,9.65226,547.847,0.20266,0.20266,11.5027,15927,15927,903991,1376.48,1729.69,0.823135,82.0479,579.529,14.267,142.404,3.506,24.2071,0.0363866,28755,17.426,196.153,4.829,111.384,2.742,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Sand,274,23.1334,82.7287,547.847,0.485712,1.73698,11.5027,38172,136509,903991,560.005,1430.53,0.934079,-70.3379,1400.94,34.488,220.459,5.427,44.5898,0.0367007,102740,62.264,490.881,12.084,175.277,4.315,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Sand,274,11.1395,82.7287,547.847,0.233885,1.73698,11.5027,18381,136509,903991,893.681,1416.11,0.79583,-28.1867,628.257,15.466,152.982,3.766,26.6781,0.0341797,32361,19.612,212.286,5.226,128.544,3.164,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_01_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Sand,274,48.4558,82.7287,547.847,1.01738,1.73698,11.5027,79956,136509,903991,2422.65,1296.71,0.627518,-80.0187,1194.21,29.399,319.066,7.855,11.6756,0.0149359,124416,75.4,366.646,9.026,285.471,7.028,7.86E+06,4762.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
C06_03_ortomo.jpg,C:\Users\Gloria\Desktop\Tesis\Cobertura\Ortomosaicos\,Quadrat,Yes,Orbicella sp.,61,3.16156,3.16156,946.408,0.0893816,0.0893816,26.7563,5908,5908,1.77E+06,1706.15,1828.63,0.367537,-73.2416,304.877,7.053,86.7312,2.006,11.7266,0.0516041,8910,4.768,92.0304,2.129,85.5891,1.98,6.61E+06,3537.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,none
